class	offset	donor_type	donor_name	donor_size	retail_type	retail_name	retail_size	verdict	evidence
CTCQuestCompletionUI	0x14	vector<NUISystem::CComponent_*,std::allocator<NUISystem::CComponent_*>_>	Components	16	int	m_14	4	CONTAINED	CTCQuestCompletionUI_IsOverridingScreenFade_005e3e70.cpp
CTCQuestCompletionUI	0x1c	vector<NUISystem::CComponent_*,std::allocator<NUISystem::CComponent_*>_>	Components	16	unsigned char	m_1c	1	CONTAINED	CTCQuestCompletionUI_IsOverridingScreenFade_005e3e70.cpp
CTCQuestCompletionUI	0xc	bool	Active	1	unsigned char	m_c	1	AGREE	CTCQuestCompletionUI_IsOverridingScreenFade_005e3e70.cpp
CTCQuestCompletionUI	0xc0	CText*	PGoldText	4	unsigned char	m_c0	1	CONFLICT	CTCQuestCompletionUI_IsOverridingScreenFade_005e3e70.cpp
CTCRegionDisplay	0x10	CWideStringData*	CurrentAreaNameExtra_PStringData	4	CWideString	CurrentAreaNameExtra	4	AGREE_KIND_SOFT	CTCRegionDisplay_IsDrawing_00639b70.cpp
CTCRegionDisplay	0x14	long	FrameNameChanged	4	long	FrameNameChanged	4	AGREE	CTCRegionDisplay_IsDrawing_00639b70.cpp
CTCRegionDisplay	0x18	long	CurrentAlpha	4	long	CurrentAlpha	4	AGREE	CTCRegionDisplay_IsDrawing_00639b70.cpp
CTCRegionDisplay	0x1c	long	LastAlpha	4	long	LastAlpha	4	AGREE	CTCRegionDisplay_IsDrawing_00639b70.cpp
CTCRegionDisplay	0x20	float	DisplayTime	4	float	DisplayTime	4	AGREE	CTCRegionDisplay_IsDrawing_00639b70.cpp
CTCRegionDisplay	0x24	bool	TimeOut	1	bool	TimeOut	1	AGREE	CTCRegionDisplay_IsDrawing_00639b70.cpp
CTCRegionDisplay	0x25	bool	InfoDisplay	1	bool	InfoDisplay	1	AGREE	CTCRegionDisplay_IsDrawing_00639b70.cpp
CTCRegionDisplay	0x26	bool	UpdateWhilePaused	1	bool	UpdateWhilePaused	1	AGREE	CTCRegionDisplay_IsDrawing_00639b70.cpp
CTCRegionDisplay	0xc	CWideStringData*	CurrentAreaName_PStringData	4	CWideString	CurrentAreaName	4	AGREE_KIND_SOFT	CTCRegionDisplay_IsDrawing_00639b70.cpp
CTCShotDefinitionProjectile	0x0	void*	__vftable	4	void*	m0	4	AGREE	CTCShotDefinitionProjectile_UpdateMovement_007bbc47.cpp
CTCShotDefinitionProjectile	0x4	unsigned char	_pad_0x04	4	M4*	m4	4	RETAIL_ONLY	CTCShotDefinitionProjectile_UpdateMovement_007bbc47.cpp
CTCShotDefinitionProjectile	0x4	unsigned char	_pad_0x04	4	long	m4	4	RETAIL_ONLY	previous header
CTCSpotLight	0x14	CCPPointerInfo*	PLightInfo_Info	4	unsigned long	f	4	AGREE_KIND_SOFT	CTCSpotLight_OnAppearanceClear_00731aa0.cpp
CTCStockItem	0xc	bool	ForSale	1	char	flag	1	AGREE	CTCStockItem_OnInitialActivate_007f5050.cpp
CTCTargeted	0x0	void*	__vftable	4	char	m_leading	12	CONFLICT	CTargetingFlags_AddTargetingFlag_007ea240.cpp
CTCTargeted	0x0	void*	__vftable	4	void*	v	4	AGREE	CTCTargeted_GetNumTargetPoints_007ea2d0.cpp
CTCTargeted	0x4	unsigned char	_pad_0x04	4	Inner*	obj	4	RETAIL_ONLY	CTCTargeted_GetNumTargetPoints_007ea2d0.cpp
CTCTargeted	0x4	unsigned char	_pad_0x04	4	long	obj	4	RETAIL_ONLY	previous header
CTCTargeted	0xc	unsigned long	TargetingFlags	4	unsigned int	m_targetingFlags	4	AGREE	CTargetingFlags_AddTargetingFlag_007ea240.cpp
CTCTargetingPlayer	0x3c	bool	TargetNextThing	1	bool	TargetNextThing	1	AGREE	CTCTargetingPlayer_SetAsTargetNextThingInDirection_008023c0.cpp
CTCTargetingPlayer	0x3c	bool	TargetNextThing	1	unsigned char	f3c	1	AGREE	CTCTargetingPlayer_SetAsPickUpNewLockTarget_008023a0.cpp
CTCTargetingPlayer	0x40	ETargetNextThingMethod	TargetNextThingMethod	4	ETargetNextThingMethod	TargetNextThingMethod	4	CONTAINED	CTCTargetingPlayer_SetAsTargetNextThingInDirection_008023c0.cpp
CTCTargetingPlayer	0x40	ETargetNextThingMethod	TargetNextThingMethod	4	unsigned int	f40	4	CONTAINED	CTCTargetingPlayer_SetAsPickUpNewLockTarget_008023a0.cpp
CTCTargetingPlayer	0x44	long	FrameSetAsTargetNextThing	4	unsigned int	f44	4	AGREE	CTCTargetingPlayer_SetAsPickUpNewLockTarget_008023a0.cpp
CTCTargetingPlayer	0x44	long	FrameSetAsTargetNextThing	4	unsigned long	FrameSetAsTargetNextThing	4	AGREE	CTCTargetingPlayer_SetAsTargetNextThingInDirection_008023c0.cpp
CTCTavernGameCardBase	0x0	void*	__vftable	4	char	m_leading	776	CONFLICT	CQuestCardScreen_SelectCard_008f09c0.cpp
CTCTavernGameCardBase	0x308	float[52]	BestTimes	208	int	m_selectedIndex	4	CONTAINED	CQuestCardScreen_SelectCard_008f09c0.cpp
CTCTavernGameCardBase	0x30c	float[52]	BestTimes	208	int	m_highlightedIndex	4	CONTAINED	CQuestCardScreen_SelectCard_008f09c0.cpp
CTCTrapBase	0x38	vector<CIntelligentPointer<CThing>,std::allocator<CIntelligentPointer<CThing>_>_>	TriggerThings	16	char	f38	1	CONTAINED	CTCTrapBase_ManualTrigger_00788388.cpp
CTCTrapBase	0x58	CFadeInFadeOutBase	TrapOpener	28	char	f58	1	CONTAINED	CTCTrapBase_ManualTrigger_00788388.cpp
CTCTurncoat	0x14	CDefPointeeBase*	PDef_Object	4	CTCInner*	inner	4	AGREE	CTCTurncoat_IsTurncoatable_007c7870.cpp
CTCTurncoat	0x2c	bool	TurncoatOverride	1	char	enabled	1	AGREE	CTCTurncoat_IsTurncoatable_007c7870.cpp
CTCTurncoatSpell	0x3a	CWillButtonHelperTimer	Timer	56	unsigned char	b3a	1	CONTAINED	CTCTurncoatSpell_SetAICast_007c66e0.cpp
CTCTurncoatSpell	0x4c	CIntelligentPointer<CThingCreatureBase>	PTarget	8	long	f4c	4	CONTAINED	CTCTurncoatSpell_SetAICast_007c66e0.cpp
CTCVillage	0xd4	list<CCountedPointer<CVillageTaskCarryCrate>,std::allocator<CCountedPointer<CVillageTaskCarryCrate>_>_>	CrateTasks	12	int	m_guardEnemyThreshold	4	CONTAINED	CTCVillage_GetIsHeroEnemyOfGuards_00658604.cpp
CTCWeapon	0x1c	long	NumThingsKilled	4	int	numThingsKilled	4	AGREE	CTCWeapon_IncrementNumThingsKilled_005da680.cpp
CTCWife	0x0	void*	__vftable	4	char	m_leading	164	CONFLICT	CTCWife_ClearAppearanceChangedNoticed_006cecd0.cpp
CTCWife	0xa4	set<long,std::less<long>,std::allocator<long>_>	ThingsSeenThePlayerWear	16	long	FrameNoticedChangeInAppearance	64	CONFLICT	CTCWife_ClearAppearanceChangedNoticed_006cecd0.cpp
CTCWillLightning	0x1c	long	AIHoldingDownTimer	4	int	m_timeToCast	4	AGREE	CTCWillLightning_SetTimeToCastLightning_0079f5f0.cpp
CTCWillLightning	0x5b	CWillButtonHelperTimer	m_tTimer	56	char	m_castFlag	1	CONTAINED	CTCWillLightning_SetTimeToCastLightning_0079f5f0.cpp
CTargetingDef	size			148	sizeof	GetSizeofClass	144	SIZE_CONFLICT	GetSizeofClass
CTattooDef	0x0	void*	__vftable	4	unsigned char	EarlierFields	88	CONFLICT	CTattooDef_GetTypeBalancedScariness_0057fc9c.cpp
CTattooDef	0x58	float	Scariness	4	float	Attractiveness	4	AGREE	CTattooDef_GetTypeBalancedScariness_0057fc9c.cpp
CTattooDef	0x5c	float	Goodstrength	4	float	Scariness	4	AGREE	CTattooDef_GetTypeBalancedScariness_0057fc9c.cpp
CTavernDef	0x28	long	BedCost	4	int	f28	4	AGREE	CTavernDef_Copy_004e0f02.cpp
CTavernGameDef	size			424	sizeof	GetSizeofClass	420	SIZE_CONFLICT	GetSizeofClass
CTavernGameShoveHaPennyDef	size			520	sizeof	GetSizeofClass	512	SIZE_CONFLICT	GetSizeofClass
CTavernGameSpotTheAdditionDef	size			152	sizeof	GetSizeofClass	144	SIZE_CONFLICT	GetSizeofClass
CTavernTableDef	0x25	bool	AddTankards	1	bool	AddTankards	1	AGREE	CTavernTableDef_Transfer_004de9d2.cpp
CTavernTableDef	0x26	bool	HighQualityTankards	1	bool	HighQualityTankards	1	AGREE	CTavernTableDef_Transfer_004de9d2.cpp
CTeleporterDef	0x28	float	Radius	4	int	a	4	CONFLICT	CTeleporterDef_TransferCTeleporterDefUAEXAAVCPersistContextZ_004def0f.cpp
CTeleporterDef	0x2c	long	ActiveEffect	4	int	b	4	AGREE	CTeleporterDef_TransferCTeleporterDefUAEXAAVCPersistContextZ_004def0f.cpp
CTeleporterDef	0x30	bool	ActiveByProximity	1	int	c	4	CONFLICT	CTeleporterDef_TransferCTeleporterDefUAEXAAVCPersistContextZ_004def0f.cpp
CTestPos	0x0	void*	__vftable	4	int	field_0	4	AGREE_KIND_SOFT	CTestPos_Init_00ca7c60.cpp
CTestPos	0x4	unsigned char	_pad_0x04	4	int	field_4	4	RETAIL_ONLY	CTestPos_Init_00ca7c60.cpp
CTestPos	0x4	unsigned char	_pad_0x04	4	long	field_4	4	RETAIL_ONLY	previous header
CTestPos	0x8	unsigned char	_pad_0x08	4	IProvider*	field_8	4	RETAIL_ONLY	CTestPos_Init_00ca7c60.cpp
CTestPos	0x8	unsigned char	_pad_0x08	4	long	field_8	4	RETAIL_ONLY	previous header
CTestPos	0xc	unsigned char	_pad_0x0c	4	int	field_c	4	RETAIL_ONLY	CTestPos_Init_00ca7c60.cpp
CTestPos	0xc	unsigned char	_pad_0x0c	4	long	field_c	4	RETAIL_ONLY	previous header
CText	0x15c	unsigned char	_pad_0x15c	4	unsigned char	flags	1	RETAIL_ONLY	previous header
CTexture	0x0	IDirect3DTexture9*	PD3DTexture	4	IRefObj*	obj	4	AGREE	CTexture_GetRefCount_009f9d60.cpp
CTextureManager	0x4	bool	Initialised	1	bool	Initialised	1	AGREE	CTextureManager_Uninitialise_00a696d0.cpp
CTextureManager	0x5	unsigned char	_pad_0x05	3	unsigned char	_retailPreallocationState	1483	CONFLICT	CTextureManager_Uninitialise_00a696d0.cpp
CTextureManager	0x5d0	unsigned long[16]	FailedAllocations	64	void*	TextureBuffer	4	CONTAINED	CTextureManager_Uninitialise_00a696d0.cpp
CTextureReplacementDef	size			56	sizeof	GetSizeofClass	52	SIZE_CONFLICT	GetSizeofClass
CThing	0x70	CTCPhysicsBase*	PhysicsTC	4	CLevelObj*	level	4	AGREE	CThing_IsLevelLess_004c7930.cpp
CThing	0x70	CTCPhysicsBase*	PhysicsTC	4	Inner*	m_inner	4	AGREE	CThing_IsForceNoSerialise_004c7bd0.cpp
CThing	0x90	CThing*	RenderListNext	4	signed char	joystickDeviceNumber	1	CONFLICT	CThing_GetJoystickDeviceNumber_004c7ca0.cpp
CThing	0x91	CThing*	RenderListNext	4	unsigned char	flags	1	CONFLICT	CThing_IsIncludedInThingScans_0048bc40.cpp
CThing	0x91	CThing*	RenderListNext	4	unsigned char	flags	1	CONFLICT	CThing_SetAsFrameUpdated_004c7c40.cpp
CThingAICreature	0x1a8	CIntelligentPointer<CThingAICreature>	MotherCreature	8	void*	f1a8	4	CONTAINED	CThingAICreature_UpdateBrain_006d5a90.cpp
CThingBaseDef	size			116	sizeof	GetSizeofClass	112	SIZE_CONFLICT	GetSizeofClass
CThingBuildingDef	size			168	sizeof	GetSizeofClass	164	SIZE_CONFLICT	GetSizeofClass
CThingCreatureBase	0x100	long	ShotAccuracyPercentage	4	ActionState*	action	4	AGREE_KIND_SOFT	CThingCreatureBase_IsPerformingAnyAction_006622a0.cpp
CThingCreatureBase	0x60	unsigned char	_pad_0x60	4	Other*	q	4	RETAIL_ONLY	CThingCreatureBase_GetCombatRadius_00661f90.cpp
CThingCreatureBase	0x60	unsigned char	_pad_0x60	4	long	q	4	RETAIL_ONLY	previous header
CThingCreatureBase	0xe0	unsigned char	_pad_0xe0	4	CDazedDef*	pDef	4	RETAIL_ONLY	CThingCreatureBase_GetDazedHealthThreshold_00662090.cpp
CThingCreatureBase	0xe0	unsigned char	_pad_0xe0	4	CTCBData*	data	4	RETAIL_ONLY	CThingCreatureBase_IsChild_00661f70.cpp
CThingCreatureBase	0xe0	unsigned char	_pad_0xe0	4	Inner*	p	4	RETAIL_ONLY	CThingCreatureBase_GetCombatRadius_00661f90.cpp
CThingCreatureBase	0xe0	unsigned char	_pad_0xe0	4	SomeDef*	def	4	RETAIL_ONLY	CThingCreatureBase_GetDefaultWeaponDef_00662860.cpp
CThingCreatureBase	0xe0	unsigned char	_pad_0xe0	4	long	data	4	RETAIL_ONLY	previous header
CThingCreatureDef	size			340	sizeof	GetSizeofClass	332	SIZE_CONFLICT	GetSizeofClass
CThingGameObject	0xc8	unsigned char	_pad_0xc8	4	unsigned char	flags	1	RETAIL_ONLY	previous header
CThingGroupDef	0x0	void*	__vftable	4	unsigned char	_retailDefinitionBase	57	CONFLICT	CThingGroupDef_Copy_0046284b.cpp
CThingGroupDef	size			62	sizeof	GetSizeofClass	58	SIZE_CONFLICT	GetSizeofClass
CThingHolySiteDef	0x70	unsigned char	_pad_0x70	4	char	field70	14	CONFLICT	CThingHolySiteDef_Transfer_00454dcb.cpp
CThingHolySiteDef	0x7e	float	Graphic_RenderSizeX	4	char	field7e	16	CONFLICT	CThingHolySiteDef_Transfer_00454dcb.cpp
CThingHolySiteDef	size			132	sizeof	GetSizeofClass	128	SIZE_CONFLICT	GetSizeofClass
CThingMarkerDef	size			140	sizeof	GetSizeofClass	136	SIZE_CONFLICT	GetSizeofClass
CThingNoiseDef	0x70	unsigned char	_pad_0x70	4	SubMember	member	4	RETAIL_ONLY	CThingNoiseDef_Copy_00463923.cpp
CThingNoiseDef	size			168	sizeof	GetSizeofClass	164	SIZE_CONFLICT	GetSizeofClass
CThingObject	0x0	void*	__vftable	4	unsigned char	_retailThingBase	208	CONFLICT	CThingObject_ResetDieOffTimer_00702ce0.cpp
CThingObject	0xd0	unsigned char	_pad_0xd0	4	CThingObjectDefRetail*	PDef	4	RETAIL_ONLY	CThingObject_ResetDieOffTimer_00702ce0.cpp
CThingObject	0xd4	unsigned char	_pad_0xd4	4	long	DieOffTimer	4	RETAIL_ONLY	CThingObject_ResetDieOffTimer_00702ce0.cpp
CThingObject	0xd8	unsigned char	_pad_0xd8	4	bool	DiesOff	1	RETAIL_ONLY	CThingObject_ResetDieOffTimer_00702ce0.cpp
CThingObjectDef	size			160	sizeof	GetSizeofClass	156	SIZE_CONFLICT	GetSizeofClass
CThingPhysical	0x64	unsigned char	_pad_0x64	4	Sub64*	f64	4	RETAIL_ONLY	CThingPhysical_SetScale_006a4b80.cpp
CThingPhysical	0x64	unsigned char	_pad_0x64	4	long	f64	4	RETAIL_ONLY	previous header
CThingPhysical	0x9c	unsigned char	_pad_0x9c	4	float	f9c	4	RETAIL_ONLY	CThingPhysical_SetScale_006a4b80.cpp
CThingPhysical	0x9c	unsigned char	_pad_0x9c	4	float	f9c	4	RETAIL_ONLY	previous header
CThingPhysicalSwitchDef	size			152	sizeof	GetSizeofClass	148	SIZE_CONFLICT	GetSizeofClass
CThingSearchTools	0x8	CThingManager*	ThingManager	4	TypeArrays*	arrays	4	AGREE	CThingSearchTools_PeekTypeList_0049c780.cpp
CThingShotDef	size			176	sizeof	GetSizeofClass	172	SIZE_CONFLICT	GetSizeofClass
CThingSwitchDef	0x70	unsigned char	_pad_0x70	4	int	f70	4	RETAIL_ONLY	CThingSwitchDef_Copy_004644fa.cpp
CThingSwitchDef	0x74	ESwitchTriggerType	TriggerType	4	class copy at	0x463950	4	CONTAINED	CThingSwitchDef_Copy_004644fa.cpp
CThingSwitchDef	size			120	sizeof	GetSizeofClass	116	SIZE_CONFLICT	GetSizeofClass
CThingVillageDef	0x70	unsigned char	_pad_0x70	4	int	member70	4	RETAIL_ONLY	CThingVillageDef_Transfer_00454f5f.cpp
CThingVillageDef	size			132	sizeof	GetSizeofClass	128	SIZE_CONFLICT	GetSizeofClass
CThunderBattleDef	0x3c	unsigned char	_pad_0x3c	4	int	f3c	4	RETAIL_ONLY	CThunderBattleDef_TransferCThunderBattleDefUAEXAAVCPersistContextZ_004e38e4.cpp
CThunderBattleDef	0x40	long	NumGetHitsBeforeStormAttack	4	int	f40	4	AGREE	CThunderBattleDef_TransferCThunderBattleDefUAEXAAVCPersistContextZ_004e38e4.cpp
CThunderBattleDef	0x44	long	NumMissesBeforeStormAttack	4	int	f44	4	AGREE	CThunderBattleDef_TransferCThunderBattleDefUAEXAAVCPersistContextZ_004e38e4.cpp
CThunderBattleDef	0x48	float	LightningDamage	4	int	f48	4	CONFLICT	CThunderBattleDef_TransferCThunderBattleDefUAEXAAVCPersistContextZ_004e38e4.cpp
CThunderBattleDef	size			80	sizeof	GetSizeofClass	76	SIZE_CONFLICT	GetSizeofClass
CTimeAppearanceFadeDef	0x0	void*	__vftable	4	int	x	4	AGREE_KIND_SOFT	CTimeAppearanceFadeDef_TransferCTimeAppearanceFadeDefUAEXAAVCPersistCon_004de50c.cpp
CTrapDef	size			104	sizeof	GetSizeofClass	100	SIZE_CONFLICT	GetSizeofClass
CTrollBattleDef	size			100	sizeof	GetSizeofClass	96	SIZE_CONFLICT	GetSizeofClass
CTurncoatDef	size			88	sizeof	GetSizeofClass	84	SIZE_CONFLICT	GetSizeofClass
CVertexShader	0x4	CVertexShaderData*	Data	4	I009be210*	p	4	AGREE	CVertexShader_CountReferences_009be210.cpp
CVideoSys	0x0	IGraphBuilder*	GBuilder	4	void*	m0	4	AGREE	CVideoSys_AttemptToPlay_00a3b1a0.cpp
CVideoSys	0x28	int	State	4	int	m28	4	AGREE	CVideoSys_AttemptToPlay_00a3b1a0.cpp
CVideoSys	0x4	IMediaControl*	MControl	4	IPlayer*	m4	4	AGREE	CVideoSys_AttemptToPlay_00a3b1a0.cpp
CVillageDef	size			300	sizeof	GetSizeofClass	268	SIZE_CONFLICT	GetSizeofClass
CVillageMemberDef	0x25	bool	NeedsVillageToFunctionCorrectly	1	unsigned char	f25	1	AGREE	CVillageMemberDef_Copy_004dffa5.cpp
CVillagePeopleDef	size			204	sizeof	GetSizeofClass	196	SIZE_CONFLICT	GetSizeofClass
CVillageTaskCarryCrate	0x8	CIntelligentPointer<CThing_const_>	CreatureAssignedToTask	8	char	sub	4	CONTAINED	CVillageTaskCarryCrate_IsTaskAvailable_00861020.cpp
CVillageTaskHorn	0x10	CIntelligentPointer<CThing_const_>	CreatureAssignedToTask	8	char	m_sub	4	CONTAINED	CVillageTaskHorn_IsCreatureAssignedToTask_0065ee2d.cpp
CVillageTaskHorn	0x10	CIntelligentPointer<CThing_const_>	CreatureAssignedToTask	8	char	sub	4	CONTAINED	CVillageTaskHorn_IsTaskAvailable_0065ee50.cpp
CVillageTaskPatrol	0x10	CIntelligentPointer<CThing_const_>	CreatureAssignedToTask	8	char	m_sub	4	CONTAINED	CVillageTaskPatrol_IsCreatureAssignedToTask_0065eedd.cpp
CVillageTaskPatrol	0x10	CIntelligentPointer<CThing_const_>	CreatureAssignedToTask	8	char	sub	4	CONTAINED	CVillageTaskPatrol_IsTaskAvailable_0065eef1.cpp
CVillageTaskPickCrops	0x10	CIntelligentPointer<CThing_const_>	CreatureAssignedToTask	8	char	m_sub	4	CONTAINED	CVillageTaskPickCrops_IsCreatureAssignedToTask_0065ef72.cpp
CVillageTaskPickCrops	0x10	CIntelligentPointer<CThing_const_>	CreatureAssignedToTask	8	char	sub	4	CONTAINED	CVillageTaskPickCrops_IsTaskAvailable_0065ef86.cpp
CVillageTaskSecuritySweep	0x8	CIntelligentPointer<CThing_const_>	CreatureAssignedToTask	8	char	m_sub	4	CONTAINED	CVillageTaskSecuritySweep_IsCreatureAssignedToTask_00860fa0.cpp
CVillageTaskSecuritySweep	0x8	CIntelligentPointer<CThing_const_>	CreatureAssignedToTask	8	char	m_sub	4	CONTAINED	CVillageTaskSecuritySweep_IsThingInvolved_00860410.cpp
CVillageTaskSecuritySweep	0x8	CIntelligentPointer<CThing_const_>	CreatureAssignedToTask	8	char	sub	4	CONTAINED	CVillageTaskSecuritySweep_IsTaskAvailable_00860fc0.cpp
CVillageTaskTorch	0x10	CIntelligentPointer<CThing_const_>	CreatureAssignedToTask	8	char	m_sub	4	CONTAINED	CVillageTaskTorch_IsCreatureAssignedToTask_0065ed7a.cpp
CVillagerInteractionsDef	0x3c	unsigned char	_pad_0x3c	4	int	fieldA	4	RETAIL_ONLY	CVillagerInteractionsDef_TransferCVillagerInteractionsDefUAEXAAVCPersistC_00456f27.cpp
CVillagerInteractionsDef	0x40	long	Animation1_TablePos	4	int	fieldB	4	AGREE	CVillagerInteractionsDef_TransferCVillagerInteractionsDefUAEXAAVCPersistC_00456f27.cpp
CVillagerInteractionsDef	0x44	long	Animation2_TablePos	4	int	fieldC	4	AGREE	CVillagerInteractionsDef_TransferCVillagerInteractionsDefUAEXAAVCPersistC_00456f27.cpp
CVillagerInteractionsDef	size			76	sizeof	GetSizeofClass	72	SIZE_CONFLICT	GetSizeofClass
CWADFile	0x4	CBankFileAsync*	Bank	4	Sub*	f4	4	AGREE	CWADFile_GetLength_00a39c20.cpp
CWADFile	0x4	CBankFileAsync*	Bank	4	Sub*	sub	4	AGREE	CWADFile_GetAlignment_00a39c70.cpp
CWADFile	0x8	unsigned long	Index	4	int	f8	4	AGREE	CWADFile_GetLength_00a39c20.cpp
CWADFile	0x8	unsigned long	Index	4	int	ptr	4	AGREE	CWADFile_IsOpen_00a39de0.cpp
CWADFile	0xc	long	FilePos	4	long	fv	4	AGREE	CWADFile_MovePosition_00a39c00.cpp
CWADFile	0xc	long	FilePos	4	unsigned long	f	4	AGREE	CWADFile_SetPosition_00a39bf0.cpp
CWallMountEffectsDef	0x28	EWallMountEffects	Effect	4	int	a	4	CONTAINED	CWallMountEffectsDef_TransferCWallMountEffectsDefUAEXAAVCPersistConte_004dedac.cpp
CWallMountEffectsDef	0x2c	float	HealingAmount	4	int	b	4	CONFLICT	CWallMountEffectsDef_TransferCWallMountEffectsDefUAEXAAVCPersistConte_004dedac.cpp
CWallMountEffectsDef	0x30	long	SecondsBetweenEffectUsesAllowed	4	int	c	4	AGREE	CWallMountEffectsDef_TransferCWallMountEffectsDefUAEXAAVCPersistConte_004dedac.cpp
CWaspQueenBattleDef	0x0	void*	__vftable	4	unsigned char	_retailDefinitionBase	60	CONFLICT	CWaspQueenBattleDef_Copy_004e468b.cpp
CWaspQueenBattleDef	0x3c	unsigned char	_pad_0x3c	4	long	NumFramesPauseBetweenAttacks	4	RETAIL_ONLY	CWaspQueenBattleDef_Copy_004e468b.cpp
CWaspQueenBattleDef	size			68	sizeof	GetSizeofClass	64	SIZE_CONFLICT	GetSizeofClass
CWeaponDef	size			244	sizeof	GetSizeofClass	228	SIZE_CONFLICT	GetSizeofClass
CWhisperBattleDef	0x3c	unsigned char	_pad_0x3c	4	CSubA	m3c	4	RETAIL_ONLY	CWhisperBattleDef_TransferCWhisperBattleDefUAEXAAVCPersistContextZ_004e394f.cpp
CWhisperBattleDef	0x3c	unsigned char	_pad_0x3c	4	unsigned int	f3c	4	RETAIL_ONLY	CWhisperBattleDef_Copy_004e4648.cpp
CWhisperBattleDef	0x40	long	NumGetHitsBeforeSommersault	4	CSubB	m40	4	AGREE	CWhisperBattleDef_TransferCWhisperBattleDefUAEXAAVCPersistContextZ_004e394f.cpp
CWhisperBattleDef	0x40	long	NumGetHitsBeforeSommersault	4	unsigned int	f40	4	AGREE	CWhisperBattleDef_Copy_004e4648.cpp
CWhisperBattleDef	size			72	sizeof	GetSizeofClass	68	SIZE_CONFLICT	GetSizeofClass
CWifeDef	0x28	long	Dowry	4	int	f28	4	AGREE	CWifeDef_Copy_004e01c0.cpp
CWifeDef	0x2c			44	class copy at	0x431f10	4	SIZE_CONFLICT	CWifeDef_Copy_004e01c0.cpp
CWomanToAttract	0x4	unsigned char	_pad_0x04	4	int	f4	4	RETAIL_ONLY	CWomanToAttract_Init_00a0d390.cpp
CWomanToAttract	0xa8			52	unsigned char	b_a8	1	SIZE_CONFLICT	CWomanToAttract_Init_00a0d390.cpp
CWorld	0x12f	vector<CIntelligentPointer<CThing>,std::allocator<CIntelligentPointer<CThing>_>_>	RegionLoadFollowers	16	bool	bDisplayMiniMapOnRegionLoad	1	CONTAINED	CWorld_IsDisplayingMiniMapOnRegionLoad_0049e9f0.cpp
CWorld	0xd0	vector<CTestQuest,std::allocator<CTestQuest>_>	ActiveTestQuests	16	unsigned int	fd0	4	CONTAINED	CWorld_IsCreatureGenerationEnabledForGroup_0049d910.cpp
CWorld	0xd8	vector<CTestQuest,std::allocator<CTestQuest>_>	ActiveTestQuests	16	unsigned char	f	1	CONTAINED	CRegionManager_PopDontPopulateNextLoadedRegion_0049dbd0.cpp
CWorldMap	0x0	void*	__vftable	4	long	f0	4	AGREE_KIND_SOFT	CWorldMap_GetMapPos_004fc690.cpp
CWorldMap	0x10	CThingMapManager*	PThingMapManager_ptr	4	long	f10	4	AGREE_KIND_SOFT	CWorldMap_GetMapPos_004fc690.cpp
CWorldMap	0x14	map<CCharString,long,std::less<CCharString>,std::allocator<std::pair<CCharString_const_,long>_>_>	LoadedScriptedMapBrushes	16	MapSub	sub	4	CONTAINED	CWorldMap_RegisterScriptedMapBrush_004ff900.cpp
CWorldMap	0x14	map<CCharString,long,std::less<CCharString>,std::allocator<std::pair<CCharString_const_,long>_>_>	LoadedScriptedMapBrushes	16	long	f14	4	CONTAINED	CWorldMap_GetMapPos_004fc690.cpp
CWorldMap	0x18	map<CCharString,long,std::less<CCharString>,std::allocator<std::pair<CCharString_const_,long>_>_>	LoadedScriptedMapBrushes	16	long	f18	4	CONTAINED	CWorldMap_GetMapPos_004fc690.cpp
CWorldMap	0x1c	map<CCharString,long,std::less<CCharString>,std::allocator<std::pair<CCharString_const_,long>_>_>	LoadedScriptedMapBrushes	16	long	f1c	4	CONTAINED	CWorldMap_GetMapPos_004fc690.cpp
CWorldMap	0x20	map<CCharString,long,std::less<CCharString>,std::allocator<std::pair<CCharString_const_,long>_>_>	LoadedScriptedMapBrushes	16	E*	f20	4	CONTAINED	CWorldMap_ActivateTopology_004fcbb0.cpp
CWorldMap	0x20	map<CCharString,long,std::less<CCharString>,std::allocator<std::pair<CCharString_const_,long>_>_>	LoadedScriptedMapBrushes	16	E*	f20	4	CONTAINED	CWorldMap_IsMapLoadedOnPlayerProximity_004fd000.cpp
CWorldMap	0x20	map<CCharString,long,std::less<CCharString>,std::allocator<std::pair<CCharString_const_,long>_>_>	LoadedScriptedMapBrushes	16	MapEntry*	entries	4	CONTAINED	CWorldMap_PeekMap_0051ce40.cpp
CWorldMap	0x20	map<CCharString,long,std::less<CCharString>,std::allocator<std::pair<CCharString_const_,long>_>_>	LoadedScriptedMapBrushes	16	MapEntry*	f20	4	CONTAINED	CWorldMap_GetMapPos_004fc690.cpp
CWorldMap	0x20	map<CCharString,long,std::less<CCharString>,std::allocator<std::pair<CCharString_const_,long>_>_>	LoadedScriptedMapBrushes	16	MapEntry*	m_maps	4	CONTAINED	CWorldMap_GetMap_0051ce20.cpp
CWorldMap	0x20	map<CCharString,long,std::less<CCharString>,std::allocator<std::pair<CCharString_const_,long>_>_>	LoadedScriptedMapBrushes	16	MapEntry*	maps	4	CONTAINED	CWorldMap_IsMapUsed_0051ce00.cpp
CWorldMap	0x2c	CArray<CMapInfo>	Maps	16	char*	f2c	4	CONTAINED	CWorldMap_GetRegion_004fc180.cpp
